1729,"Eger","Mars",12.25,-48.29,308.13,"Planetocentric  +East  0 - 360","Crater, craters",
14571,"Ehden","Mars",57.4,8.23,119.01,"Planetocentric  +East  0 - 360","Crater, craters",
1739,"Eil","Mars",5.56,41.73,350.26,"Planetocentric  +East  0 - 360","Crater, craters",
14266,"Eilat","Mars",29.7,-56.53,50.2,"Planetocentric  +East  0 - 360","Crater, craters",
1750,"Ejriksson","Mars",46.63,-19.2,186.17,"Planetocentric  +East  0 - 360","Crater, craters",
1756,"Elath","Mars",13.23,45.87,346.4,"Planetocentric  +East  0 - 360","Crater, craters",
1758,"Elaver Vallis","Mars",178.92,-9.38,310.48,"Planetocentric  +East  0 - 360","Vallis, valles",
1760,"Electris","Mars",0,-44.66,170,"Planetocentric  +East  0 - 360","Albedo Feature",
15160,"Electris Mons","Mars",104.47,-45.67,152.73,"Planetocentric  +East  0 - 360","Mons, montes",
1764,"Elim","Mars",43.63,-80.17,96.8,"Planetocentric  +East  0 - 360","Crater, craters",
1771,"Ellsley","Mars",10.94,36.29,276.7,"Planetocentric  +East  0 - 360","Crater, craters",
14189,"Elorza","Mars",45.16,-8.76,304.79,"Planetocentric  +East  0 - 360","Crater, craters",
1778,"Ely","Mars",10.43,-23.62,332.7,"Planetocentric  +East  0 - 360","Crater, craters",
1779,"Elysium","Mars",0,24.74,150,"Planetocentric  +East  0 - 360","Albedo Feature",
1780,"Elysium Catena","Mars",48.5,17.69,149.73,"Planetocentric  +East  0 - 360","Catena, catenae",
1781,"Elysium Chasma","Mars",130,22.39,141.51,"Planetocentric  +East  0 - 360","Chasma, chasmata",
1782,"Elysium Fossae","Mars",1044,24.08,146.14,"Planetocentric  +East  0 - 360","Fossa, fossae",
1783,"Elysium Mons","Mars",401,25.02,147.21,"Planetocentric  +East  0 - 360","Mons, montes",
1784,"Elysium Planitia","Mars",3000.79,2.98,154.74,"Planetocentric  +East  0 - 360","Planitia, planitiae",
1785,"Elysium Rupes","Mars",140.5,25.24,148.04,"Planetocentric  +East  0 - 360","Rupes, rupēs",
1700,"E. Mareotis Tholus","Mars",4.6,35.92,274.87,"Planetocentric  +East  0 - 360","Tholus, tholi",
14501,"Endeavour","Mars",21.78,-2.28,354.8,"Planetocentric  +East  0 - 360","Crater, craters",
1803,"Enipeus Vallis","Mars",527.07,36.8,267.2,"Planetocentric  +East  0 - 360","Vallis, valles",
1809,"Eos Chaos","Mars",497.85,-16.82,313.48,"Planetocentric  +East  0 - 360","Chaos, chaoses",
1810,"Eos Chasma","Mars",1305.69,-12.15,320.83,"Planetocentric  +East  0 - 360","Chasma, chasmata",
1811,"Eos Mensa","Mars",346.67,-11.01,317.84,"Planetocentric  +East  0 - 360","Mensa, mensae",
1821,"Erebus Montes","Mars",811.67,35.66,185.02,"Planetocentric  +East  0 - 360","Mons, montes",
1826,"Eridania","Mars",0,-44.66,140,"Planetocentric  +East  0 - 360","Albedo Feature",
15161,"Eridania Mons","Mars",143.29,-57.02,137.86,"Planetocentric  +East  0 - 360","Mons, montes",
14779,"Eridania Planitia","Mars",1062.13,-38.15,122.21,"Planetocentric  +East  0 - 360","Planitia, planitiae",
1827,"Eridania Scopulus","Mars",1017.66,-52.61,141.79,"Planetocentric  +East  0 - 360","Scopulus, scopuli",
1839,"Erythraea Fossa","Mars",155.19,-27.27,329.06,"Planetocentric  +East  0 - 360","Fossa, fossae",
14325,"Erythraeum Chaos","Mars",147.63,-21.84,347.62,"Planetocentric  +East  0 - 360","Chaos, chaoses",
6824,"[Erythraeum Planum]","Mars",1750,-34.18,295,"Planetocentric  +East  0 - 360","Planum, plana",
1841,"Escalante","Mars",75.26,0.19,115.39,"Planetocentric  +East  0 - 360","Crater, craters",
1844,"Escorial","Mars",22.24,76.89,304.96,"Planetocentric  +East  0 - 360","Crater, craters",
15273,"Esira","Mars",16.26,8.96,313.39,"Planetocentric  +East  0 - 360","Crater, craters",
1846,"Esk","Mars",3.67,45.21,352.98,"Planetocentric  +East  0 - 360","Crater, craters",
1850,"Espino","Mars",12.05,-19.69,110.34,"Planetocentric  +East  0 - 360","Crater, craters",
1864,"Eudoxus","Mars",98.51,-44.52,212.78,"Planetocentric  +East  0 - 360","Crater, craters",
1868,"Eumenides Dorsum","Mars",569.26,4.79,203.6,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
1869,"Eunostos","Mars",0,21.77,240,"Planetocentric  +East  0 - 360","Albedo Feature",
1872,"Euphrates","Mars",0,19.78,25,"Planetocentric  +East  0 - 360","Albedo Feature",
15038,"Euphrates Patera","Mars",20.27,38.43,10.26,"Planetocentric  +East  0 - 360","Patera, paterae",
1873,"Euripus Mons","Mars",88.91,-44.82,105.18,"Planetocentric  +East  0 - 360","Mons, montes",
1889,"Evpatoriya","Mars",1.04,46.95,134.36,"Planetocentric  +East  0 - 360","Crater, craters",
1890,"Evros Vallis","Mars",358.01,-12.65,13.83,"Planetocentric  +East  0 - 360","Vallis, valles",
1902,"Faith","Mars",5.3,42.92,348.17,"Planetocentric  +East  0 - 360","Crater, craters",
1906,"Falun","Mars",10.01,-23.96,335.33,"Planetocentric  +East  0 - 360","Crater, craters",
15030,"Fancy","Mars",49.44,-35.45,113.6,"Planetocentric  +East  0 - 360","Crater, craters",
1909,"Faqu","Mars",12.25,-24.54,106.34,"Planetocentric  +East  0 - 360","Crater, craters",
15109,"Farah Vallis","Mars",76.37,-6.03,136.8,"Planetocentric  +East  0 - 360","Vallis, valles",
15092,"Farim","Mars",3.92,-44.31,139.28,"Planetocentric  +East  0 - 360","Crater, craters",
1915,"Fastov","Mars",11.12,-25.04,339.63,"Planetocentric  +East  0 - 360","Crater, craters",
1933,"Felis Dorsa","Mars",244,-21.87,294.1,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
1935,"Fenagh","Mars",6.22,34.29,144.37,"Planetocentric  +East  0 - 360","Crater, craters",
1948,"Fesenkov","Mars",87.38,21.66,273.47,"Planetocentric  +East  0 - 360","Crater, craters",
14782,"Firsoff","Mars",90,2.73,350.63,"Planetocentric  +East  0 - 360","Crater, craters",
14742,"Fitzroy","Mars",38.17,-35.69,112.06,"Planetocentric  +East  0 - 360","Crater, craters",
1973,"Flammarion","Mars",173.7,25.22,48.28,"Planetocentric  +East  0 - 360","Crater, craters",
1976,"Flat","Mars",3.04,-25.42,340.45,"Planetocentric  +East  0 - 360","Crater, craters",
15509,"Flateyri","Mars",9.5,-35.86,330.92,"Planetocentric  +East  0 - 360","Crater, craters",
1978,"Flaugergues","Mars",236.06,-16.8,19.22,"Planetocentric  +East  0 - 360","Crater, craters",
1981,"Floq","Mars",2.55,14.94,107.16,"Planetocentric  +East  0 - 360","Crater, craters",
1982,"Flora","Mars",18.31,-44.67,308.55,"Planetocentric  +East  0 - 360","Crater, craters",
1989,"Focas","Mars",72.02,33.56,12.75,"Planetocentric  +East  0 - 360","Crater, craters",
1991,"Fontana","Mars",80.06,-62.91,287.88,"Planetocentric  +East  0 - 360","Crater, craters",
1995,"Foros","Mars",24.54,-33.4,332.13,"Planetocentric  +East  0 - 360","Crater, craters",
1996,"Fortuna Fossae","Mars",324.28,4.64,267.31,"Planetocentric  +East  0 - 360","Fossa, fossae",
2004,"Fournier","Mars",114.28,-4.3,72.64,"Planetocentric  +East  0 - 360","Crater, craters",
2019,"Freedom","Mars",12.74,43.36,351.02,"Planetocentric  +East  0 - 360","Crater, craters",
2021,"Frento Vallis","Mars",251.09,-50.03,345.16,"Planetocentric  +East  0 - 360","Vallis, valles",
6830,"[Frigoris Scopulus]","Mars",0,79.38,176,"Planetocentric  +East  0 - 360","Scopulus, scopuli",
2040,"Funchal","Mars",1.62,22.98,310.56,"Planetocentric  +East  0 - 360","Crater, craters",
2047,"Gaan","Mars",3.01,38.66,356.6,"Planetocentric  +East  0 - 360","Crater, craters",
2055,"Gagra","Mars",13.41,-20.64,337.9,"Planetocentric  +East  0 - 360","Crater, craters",
2056,"Gah","Mars",2.78,-44.69,327.36,"Planetocentric  +East  0 - 360","Crater, craters",
14545,"Galap","Mars",5.99,-37.66,192.93,"Planetocentric  +East  0 - 360","Crater, craters",
2065,"Galaxias Chaos","Mars",234.48,33.83,146.52,"Planetocentric  +East  0 - 360","Chaos, chaoses",
2066,"Galaxias Colles","Mars",610.34,36.8,147.48,"Planetocentric  +East  0 - 360","Collis, colles",
2067,"Galaxias Fluctūs","Mars",607.03,30.96,143.03,"Planetocentric  +East  0 - 360","Fluctus, fluctūs",
2068,"Galaxias Fossae","Mars",552,36.63,142,"Planetocentric  +East  0 - 360","Fossa, fossae",
6832,"[Galaxias Mensae]","Mars",327,36.18,147.3,"Planetocentric  +East  0 - 360","Mensa, mensae",
2069,"Galaxius Mons","Mars",22.23,34.76,142.31,"Planetocentric  +East  0 - 360","Mons, montes",
2070,"Galdakao","Mars",33.44,-13.34,176.63,"Planetocentric  +East  0 - 360","Crater, craters",
2071,"Gale","Mars",154.08,-5.37,137.81,"Planetocentric  +East  0 - 360","Crater, craters",
2073,"Gali","Mars",25.86,-43.75,322.81,"Planetocentric  +East  0 - 360","Crater, craters",
2075,"Galilaei","Mars",137.17,5.72,333.09,"Planetocentric  +East  0 - 360","Crater, craters",
2080,"Galle","Mars",223.53,-50.63,329,"Planetocentric  +East  0 - 360","Crater, craters",
2082,"Galu","Mars",13.57,-22.08,338.33,"Planetocentric  +East  0 - 360","Crater, craters",
6952,"Gamboa","Mars",30.82,40.77,315.64,"Planetocentric  +East  0 - 360","Crater, craters",
15174,"Gan","Mars",20.63,61.72,229,"Planetocentric  +East  0 - 360","Crater, craters",
2089,"Gander","Mars",36.08,-31.26,94.22,"Planetocentric  +East  0 - 360","Crater, craters",
2090,"Gandu","Mars",9.49,-45.38,312.72,"Planetocentric  +East  0 - 360","Crater, craters",
2092,"Gandzani","Mars",51.91,34.24,269.17,"Planetocentric  +East  0 - 360","Crater, craters",
2094,"Ganges Catena","Mars",81.27,-2.7,291.22,"Planetocentric  +East  0 - 360","Catena, catenae",
2095,"Ganges Cavus","Mars",43.11,-10.09,308.55,"Planetocentric  +East  0 - 360","Cavus, cavi",
14169,"Ganges Chaos","Mars",113.73,-9.76,313.96,"Planetocentric  +East  0 - 360","Chaos, chaoses",
2096,"Ganges Chasma","Mars",574.08,-7.96,312.11,"Planetocentric  +East  0 - 360","Chasma, chasmata",
2097,"Ganges Mensa","Mars",135.9,-7.23,311.25,"Planetocentric  +East  0 - 360","Mensa, mensae",
2105,"Gardo","Mars",15.53,-26.67,335.23,"Planetocentric  +East  0 - 360","Crater, craters",
2107,"Gari","Mars",9.43,-35.88,288.77,"Planetocentric  +East  0 - 360","Crater, craters",
2109,"Garm","Mars",4.8,48.25,350.94,"Planetocentric  +East  0 - 360","Crater, craters",
15318,"Garni","Mars",2.57,-11.52,290.31,"Planetocentric  +East  0 - 360","Crater, craters",
14593,"Gasa","Mars",7.03,-35.72,129.4,"Planetocentric  +East  0 - 360","Crater, craters",
2113,"Gastre","Mars",7.1,24.61,112.53,"Planetocentric  +East  0 - 360","Crater, craters",
2114,"[Gatico]","Mars",18.29,-20.87,338.87,"Planetocentric  +East  0 - 360","Crater, craters",
15571,"Gediz Vallis","Mars",8.3,-4.85,137.44,"Planetocentric  +East  0 - 360","Vallis, valles",
2132,"Gehon","Mars",0,14.83,360,"Planetocentric  +East  0 - 360","Albedo Feature",
14287,"Gemina Lingula","Mars",772.89,81.87,2.59,"Planetocentric  +East  0 - 360","Lingula, lingulae",
6965,"Gemini Scopuli","Mars",1000.36,80.39,26.1,"Planetocentric  +East  0 - 360","Scopulus, scopuli",
2151,"Geryon Montes","Mars",377.83,-7.72,278.38,"Planetocentric  +East  0 - 360","Mons, montes",
2157,"Gigas Fossae","Mars",190,3.55,230.44,"Planetocentric  +East  0 - 360","Fossa, fossae",
2158,"Gigas Sulci","Mars",418.56,10.02,232.27,"Planetocentric  +East  0 - 360","Sulcus, sulci",
2160,"Gilbert","Mars",121.34,-68,86.08,"Planetocentric  +East  0 - 360","Crater, craters",
2164,"Gill","Mars",83.17,15.76,5.55,"Planetocentric  +East  0 - 360","Crater, craters",
2187,"Glazov","Mars",22.02,-20.62,333.41,"Planetocentric  +East  0 - 360","Crater, craters",
2188,"Gledhill","Mars",78.47,-53.17,87.1,"Planetocentric  +East  0 - 360","Crater, craters",
2189,"Glendore","Mars",8.23,18.34,308.33,"Planetocentric  +East  0 - 360","Crater, craters",
2190,"Glide","Mars",9.85,-8.13,316.82,"Planetocentric  +East  0 - 360","Crater, craters",
2191,"Globe","Mars",50.74,-23.68,332.65,"Planetocentric  +East  0 - 360","Crater, craters",
2197,"Goba","Mars",10.9,-23.22,338.99,"Planetocentric  +East  0 - 360","Crater, craters",
2205,"Goff","Mars",7.95,23.26,104.86,"Planetocentric  +East  0 - 360","Crater, craters",
2207,"Gol","Mars",9.53,47.15,349.36,"Planetocentric  +East  0 - 360","Crater, craters",
2208,"Gold","Mars",8.91,20.03,328.76,"Planetocentric  +East  0 - 360","Crater, craters",
2209,"Golden","Mars",19.59,-22.01,326.51,"Planetocentric  +East  0 - 360","Crater, craters",
2211,"Goldstone","Mars",1.03,47.77,134.58,"Planetocentric  +East  0 - 360","Crater, craters",
2219,"Gonnus Mons","Mars",49.38,41.21,269.12,"Planetocentric  +East  0 - 360","Mons, montes",
2222,"Gordii Dorsum","Mars",481.56,4.11,215.86,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
2223,"Gordii Fossae","Mars",369,14.83,232.4,"Planetocentric  +East  0 - 360","Fossa, fossae",
2224,"Gorgonum Chaos","Mars",150.71,-37.26,189.1,"Planetocentric  +East  0 - 360","Chaos, chaoses",
2225,"Gori","Mars",6.43,-22.95,331.17,"Planetocentric  +East  0 - 360","Crater, craters",
2234,"Graff","Mars",154.49,-21.18,153.81,"Planetocentric  +East  0 - 360","Crater, craters",
2237,"Granicus Valles","Mars",777.78,30.58,129.97,"Planetocentric  +East  0 - 360","Vallis, valles",
6949,"Gratteri","Mars",7.56,-17.71,199.94,"Planetocentric  +East  0 - 360","Crater, craters",
15313,"Greeley","Mars",457.45,-36.79,3.92,"Planetocentric  +East  0 - 360","Crater, craters",
2244,"Green","Mars",182.07,-52.3,351.46,"Planetocentric  +East  0 - 360","Crater, craters",
14743,"Greg","Mars",68.12,-38.59,112.89,"Planetocentric  +East  0 - 360","Crater, craters",
14190,"Grindavik","Mars",11.71,25.4,321.01,"Planetocentric  +East  0 - 360","Crater, craters",
15150,"Gringauz","Mars",71.02,-20.67,324.3,"Planetocentric  +East  0 - 360","Crater, craters",
2257,"Grjótá Valles","Mars",343.77,15.38,166.38,"Planetocentric  +East  0 - 360","Vallis, valles",
2264,"Grójec","Mars",37.31,-21.47,329.16,"Planetocentric  +East  0 - 360","Crater, craters",
2260,"Groves","Mars",10.27,-4.06,315.45,"Planetocentric  +East  0 - 360","Crater, craters",
2266,"Guaymas","Mars",20.12,25.66,314.97,"Planetocentric  +East  0 - 360","Crater, craters",
2274,"Guir","Mars",18.2,-21.54,339.5,"Planetocentric  +East  0 - 360","Crater, craters",
2278,"Gulch","Mars",8.32,15.85,109.02,"Planetocentric  +East  0 - 360","Crater, craters",
15120,"Gunjur","Mars",26.85,-0.17,146.66,"Planetocentric  +East  0 - 360","Crater, craters",
2284,"Gunnison","Mars",39.57,-43.67,102.92,"Planetocentric  +East  0 - 360","Crater, craters",
2289,"Gusev","Mars",158.12,-14.53,175.52,"Planetocentric  +East  0 - 360","Crater, craters",
2294,"Gwash","Mars",4.75,38.96,356.84,"Planetocentric  +East  0 - 360","Crater, craters",
2309,"Hadley","Mars",115.46,-19.26,156.97,"Planetocentric  +East  0 - 360","Crater, craters",
2310,"Hadriaca Patera","Mars",66.04,-30.2,92.79,"Planetocentric  +East  0 - 360","Patera, paterae",
15264,"Hadriacus Cavi","Mars",59.09,-27.25,78.05,"Planetocentric  +East  0 - 360","Cavus, cavi",
14309,"Hadriacus Mons","Mars",450,-31.29,91.86,"Planetocentric  +East  0 - 360","Mons, montes",
15151,"Hadriacus Palus","Mars",176.33,-27.25,77.3,"Planetocentric  +East  0 - 360","Palus, paludes",
15172,"Halba","Mars",31.41,-26.01,303.86,"Planetocentric  +East  0 - 360","Crater, craters",
2320,"Haldane","Mars",76.75,-52.75,129.26,"Planetocentric  +East  0 - 360","Crater, craters",
2322,"Hale","Mars",137.31,-35.69,323.64,"Planetocentric  +East  0 - 360","Crater, craters",
2323,"Halex Fossae","Mars",147.25,27.35,233.96,"Planetocentric  +East  0 - 360","Fossa, fossae",
2331,"Halley","Mars",83.72,-48.34,300.73,"Planetocentric  +East  0 - 360","Crater, craters",
2336,"Ham","Mars",1.59,-44.67,327.5,"Planetocentric  +East  0 - 360","Crater, craters",
2337,"Hamaguir","Mars",0.82,48.68,132.51,"Planetocentric  +East  0 - 360","Crater, craters",
2338,"Hamelin","Mars",9.74,20.25,327.25,"Planetocentric  +East  0 - 360","Crater, craters",
2345,"Handlová","Mars",4.39,37.69,271.41,"Planetocentric  +East  0 - 360","Crater, craters",
2360,"Harad̦","Mars",8.06,-27.46,331.99,"Planetocentric  +East  0 - 360","Crater, craters",
14191,"Hargraves","Mars",60.28,20.74,75.74,"Planetocentric  +East  0 - 360","Crater, craters",
2367,"Harmakhis Vallis","Mars",526.66,-40.98,90.06,"Planetocentric  +East  0 - 360","Vallis, valles",
14747,"Harris","Mars",81.56,-21.9,66.81,"Planetocentric  +East  0 - 360","Crater, craters",
2377,"Hartwig","Mars",99.33,-38.66,344.14,"Planetocentric  +East  0 - 360","Crater, craters",
14192,"Hashir","Mars",16.15,3.19,85.01,"Planetocentric  +East  0 - 360","Crater, craters",
14918,"Havel Vallis","Mars",240.19,0.77,302.54,"Planetocentric  +East  0 - 360","Vallis, valles",
2401,"Heaviside","Mars",83.28,-70.5,264.78,"Planetocentric  +East  0 - 360","Crater, craters",
2402,"Hebes Chasma","Mars",316.74,-1.07,283.94,"Planetocentric  +East  0 - 360","Chasma, chasmata",
2403,"Hebes Mensa","Mars",112.46,-1.02,283.22,"Planetocentric  +East  0 - 360","Mensa, mensae",
2404,"Hebrus Valles","Mars",325,19.88,126.74,"Planetocentric  +East  0 - 360","Vallis, valles",
2407,"Hecates Tholus","Mars",181.57,32.12,150.24,"Planetocentric  +East  0 - 360","Tholus, tholi",
2411,"Hegemone Dorsum","Mars",143.63,-54.72,315.1,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
14448,"Heimdal","Mars",10.49,68.33,235.44,"Planetocentric  +East  0 - 360","Crater, craters",
2415,"Heinlein","Mars",85.34,-64.48,116.31,"Planetocentric  +East  0 - 360","Crater, craters",
2429,"Hellas","Mars",0,-39.67,70,"Planetocentric  +East  0 - 360","Albedo Feature",
2430,"Hellas Chaos","Mars",590.62,-47.12,64.41,"Planetocentric  +East  0 - 360","Chaos, chaoses",
15364,"Hellas Chasma","Mars",148,-34.64,65.47,"Planetocentric  +East  0 - 360","Chasma, chasmata",
2431,"Hellas Montes","Mars",159.65,-37.63,97.61,"Planetocentric  +East  0 - 360","Mons, montes",
2432,"Hellas Planitia","Mars",2299.16,-42.43,70.5,"Planetocentric  +East  0 - 360","Planitia, planitiae",
2434,"Hellespontus","Mars",0,-49.67,35,"Planetocentric  +East  0 - 360","Albedo Feature",
2435,"Hellespontus Montes","Mars",711.46,-44.37,42.76,"Planetocentric  +East  0 - 360","Mons, montes",
2439,"Helmholtz","Mars",111.26,-45.4,338.73,"Planetocentric  +East  0 - 360","Crater, craters",
14282,"Henbury","Mars",25.36,-63.49,212.27,"Planetocentric  +East  0 - 360","Crater, craters",
2452,"Henry","Mars",167.57,10.79,23.45,"Planetocentric  +East  0 - 360","Crater, craters",
14267,"Henry Moore","Mars",65.47,-59.72,53.9,"Planetocentric  +East  0 - 360","Crater, craters",
2457,"Hephaestus Fossae","Mars",633.32,20.84,122.85,"Planetocentric  +East  0 - 360","Fossa, fossae",
2459,"Hephaestus Rupēs","Mars",1707.44,23.54,114.9,"Planetocentric  +East  0 - 360","Rupes, rupēs",
2466,"Herculaneum","Mars",34.71,19.31,301.35,"Planetocentric  +East  0 - 360","Crater, craters",
2463,"Her Desher Vallis","Mars",117.29,-25.08,312.07,"Planetocentric  +East  0 - 360","Vallis, valles",
2473,"Hermus Vallis","Mars",53.32,-5.32,212.19,"Planetocentric  +East  0 - 360","Vallis, valles",
2479,"Herschel","Mars",297.92,-14.48,129.89,"Planetocentric  +East  0 - 360","Crater, craters",
2486,"Hesperia","Mars",0,-19.78,120,"Planetocentric  +East  0 - 360","Albedo Feature",
2487,"Hesperia Dorsa","Mars",818.25,-22.8,113.16,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
2488,"Hesperia Planum","Mars",1601.73,-21.42,109.89,"Planetocentric  +East  0 - 360","Planum, plana",
2496,"Hibes Montes","Mars",140,3.79,171.34,"Planetocentric  +East  0 - 360","Mons, montes",
2497,"Hiddekel","Mars",0,14.83,15,"Planetocentric  +East  0 - 360","Albedo Feature",
15482,"Hiddekel Cavus","Mars",23.3,29.43,16.24,"Planetocentric  +East  0 - 360","Cavus, cavi",
15573,"Hiddekel Rupes","Mars",313,16.77,16.47,"Planetocentric  +East  0 - 360","Rupes, rupēs",
6842,"[Hilo]","Mars",20,-44.46,324.5,"Planetocentric  +East  0 - 360","Crater, craters",
2507,"Himera Valles","Mars",175,-21.54,337.34,"Planetocentric  +East  0 - 360","Vallis, valles",
2517,"Hipparchus","Mars",94.81,-44.45,208.8,"Planetocentric  +East  0 - 360","Crater, craters",
2621,"Hīt","Mars",7.09,47.06,138.35,"Planetocentric  +East  0 - 360","Crater, craters",
2540,"Holden","Mars",152.66,-26.04,325.98,"Planetocentric  +East  0 - 360","Crater, craters",
2544,"Holmes","Mars",114.06,-74.86,66.55,"Planetocentric  +East  0 - 360","Crater, craters",
2547,"Honda","Mars",9.26,-22.4,343.6,"Planetocentric  +East  0 - 360","Crater, craters",
2549,"Hooke","Mars",137.65,-44.92,315.6,"Planetocentric  +East  0 - 360","Crater, craters",
2550,"Hope","Mars",7.26,44.84,349.7,"Planetocentric  +East  0 - 360","Crater, craters",
2553,"Horarum Mons","Mars",20.5,-51.05,323.44,"Planetocentric  +East  0 - 360","Mons, montes",
14620,"Horowitz","Mars",64.9,-32.06,140.75,"Planetocentric  +East  0 - 360","Crater, craters",
2561,"Houston","Mars",1.98,48.23,135.95,"Planetocentric  +East  0 - 360","Crater, craters",
2565,"Hrad Vallis","Mars",974.4,38.17,135.91,"Planetocentric  +East  0 - 360","Vallis, valles",
2568,"Hsūanch'eng","Mars",1.99,46.72,132.69,"Planetocentric  +East  0 - 360","Crater, craters",
15267,"Huallaga Vallis","Mars",92.5,-26.67,79.07,"Planetocentric  +East  0 - 360","Vallis, valles",
2570,"Huancayo","Mars",24.34,-3.64,320.23,"Planetocentric  +East  0 - 360","Crater, craters",
2575,"Huggins","Mars",82.64,-49.04,155.84,"Planetocentric  +East  0 - 360","Crater, craters",
15308,"Hunten","Mars",82.44,-39.18,23.69,"Planetocentric  +East  0 - 360","Crater, craters",
2585,"Huo Hsing Vallis","Mars",332.3,30.19,66.61,"Planetocentric  +East  0 - 360","Vallis, valles",
2591,"Hussey","Mars",99.71,-53.32,233.41,"Planetocentric  +East  0 - 360","Crater, craters",
2593,"Hutton","Mars",91.74,-71.63,104.6,"Planetocentric  +East  0 - 360","Crater, craters",
2595,"Huxley","Mars",106.52,-62.67,100.77,"Planetocentric  +East  0 - 360","Crater, craters",
2596,"Huygens","Mars",467.25,-13.88,55.58,"Planetocentric  +East  0 - 360","Crater, craters",
2598,"Hyblaeus Catena","Mars",10.49,21.6,140.62,"Planetocentric  +East  0 - 360","Catena, catenae",
2599,"Hyblaeus Chasma","Mars",56.61,21.98,141.26,"Planetocentric  +East  0 - 360","Chasma, chasmata",
2600,"Hyblaeus Dorsa","Mars",887.53,13.16,130.32,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
2601,"Hyblaeus Fossae","Mars",375,21.44,137.06,"Planetocentric  +East  0 - 360","Fossa, fossae",
2603,"Hydaspis Chaos","Mars",336.04,3.09,333.07,"Planetocentric  +East  0 - 360","Chaos, chaoses",
15270,"Hydrae Cavus","Mars",64.5,-7.93,298.69,"Planetocentric  +East  0 - 360","Cavus, cavi",
15271,"Hydrae Chaos","Mars",66,-5.9,300.03,"Planetocentric  +East  0 - 360","Chaos, chaoses",
2604,"Hydrae Chasma","Mars",55.18,-6.75,297.99,"Planetocentric  +East  0 - 360","Chasma, chasmata",
2605,"Hydraotes Chaos","Mars",419.04,1.12,324.71,"Planetocentric  +East  0 - 360","Chaos, chaoses",
15268,"Hydraotes Colles","Mars",47.5,-0.02,326.32,"Planetocentric  +East  0 - 360","Collis, colles",
2609,"Hypanis Valles","Mars",220,9.46,313.58,"Planetocentric  +East  0 - 360","Vallis, valles",
2611,"Hyperboreae Undae","Mars",463.65,79.96,310.51,"Planetocentric  +East  0 - 360","Unda, undae",
14155,"Hyperborea Lingula","Mars",124.8,80.32,306.46,"Planetocentric  +East  0 - 360","Lingula, lingulae",
2612,"Hyperborei Cavi","Mars",92.81,79.91,310.3,"Planetocentric  +East  0 - 360","Cavus, cavi",
2614,"Hyperboreus Labyrinthus","Mars",111.97,80.28,300.25,"Planetocentric  +East  0 - 360","Labyrinthus, labyrinthi",
2613,"Hyperboreus (Lacus)","Mars",0,74.83,300,"Planetocentric  +East  0 - 360","Albedo Feature",
6846,"[Hyperboreus Scopulus]","Mars",0,82.41,200,"Planetocentric  +East  0 - 360","Scopulus, scopuli",
6847,"[Hypernotius Scopulus]","Mars",0,-77.86,88,"Planetocentric  +East  0 - 360","Scopulus, scopuli",
2616,"Hypsas Vallis","Mars",36.47,33.63,57.99,"Planetocentric  +East  0 - 360","Vallis, valles",
2625,"Iamuna Chaos","Mars",21.72,-0.28,319.39,"Planetocentric  +East  0 - 360","Chaos, chaoses",
2626,"Iamuna Dorsa","Mars",38.18,20.97,309.6,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
2629,"Iani Chaos","Mars",450.51,-2.19,342.96,"Planetocentric  +East  0 - 360","Chaos, chaoses",
2630,"Iapygia (Iapigia)","Mars",0,-19.78,65,"Planetocentric  +East  0 - 360","Albedo Feature",
6848,"[Iaxartes Tholus]","Mars",53,71.8,345,"Planetocentric  +East  0 - 360","Tholus, tholi",
14193,"Iazu","Mars",6.83,-2.71,354.82,"Planetocentric  +East  0 - 360","Crater, craters",
2632,"Iberus Vallis","Mars",87.26,21.25,152.07,"Planetocentric  +East  0 - 360","Vallis, valles",
2637,"Ibragimov","Mars",86.77,-25.43,300.43,"Planetocentric  +East  0 - 360","Crater, craters",
2639,"Icaria","Mars",0,-39.67,230,"Planetocentric  +East  0 - 360","Albedo Feature",
2640,"Icaria Fossae","Mars",2115.45,-48.09,234.84,"Planetocentric  +East  0 - 360","Fossa, fossae",
2641,"Icaria Planum","Mars",566.59,-43.27,253.96,"Planetocentric  +East  0 - 360","Planum, plana",
15575,"Icaria Rupes","Mars",159.81,-35.79,220.32,"Planetocentric  +East  0 - 360","Rupes, rupēs",
2647,"Idaeus Fossae","Mars",202.01,37.33,308.8,"Planetocentric  +East  0 - 360","Fossa, fossae",
2654,"Igal","Mars",8.83,-20.09,110.9,"Planetocentric  +East  0 - 360","Crater, craters",
2657,"II Thyle I","Mars",0,-69.78,180,"Planetocentric  +East  0 - 360","Albedo Feature",
2658,"Ikej","Mars",4.51,20.96,112.5,"Planetocentric  +East  0 - 360","Crater, craters",
2677,"Imgr","Mars",3.42,19.12,111.18,"Planetocentric  +East  0 - 360","Crater, craters",
2688,"Indus Vallis","Mars",342,18.95,38.88,"Planetocentric  +East  0 - 360","Vallis, valles",
